"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","dataset_size","epochs","hidden_dim","latent_dim","learning_rate","n_components","test_size","training_size","epoch","explained_variance_ratio","min_overall_loss","min_test_loss","min_test_recon_loss","min_train_loss","min_train_recon_loss","n_model_params","name","overall_loss","test_loss","test_recon_loss","train_loss","train_recon_loss","unexplained_variance_ratio"
"AE-kingma-more-hidden-dims-inp50-ds5000-hid136_latent_20","finished","-","dhjayalath","","2023-02-28T17:52:13.000Z","139","","10","500","200","136","20","0.001","","","","199","","","0.07659140161275864","","5.949743451690674","","19382","","","5.965440393829346","","0.07811601772308349","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid136_latent_19","finished","-","dhjayalath","","2023-02-28T17:49:53.000Z","138","","10","500","200","136","19","0.001","","","","199","","","0.16429902117252349","","6.080769023513794","","19109","","","6.089192320632934","","0.16755292081832887","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid136_latent_18","finished","-","dhjayalath","","2023-02-28T17:47:32.000Z","139","","10","500","200","136","18","0.001","","","","199","","","0.2699283360719681","","6.286738522720337","","18836","","","6.305123152542114","","0.27239685440063477","",""
"AE-kingma-higher-latent-inp50-ds5000-hid104_latent_5000","finished","-","ygideoni","","2023-02-28T17:47:01.000Z","561","","10","500","200","104","5000","0.001","","","","199","","","0.01176041707098484","","2.014463534355164","","1055658","","","2.497866644859314","","0.016281829322874548","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid136_latent_17","finished","-","dhjayalath","","2023-02-28T17:44:04.000Z","201","","10","500","200","136","17","0.001","","","","199","","","0.3759595744132996","","6.4574299160003665","","18563","","","6.498482313919068","","0.37793076939582826","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid168_latent_350","finished","-","ygideoni","","2023-02-28T17:44:01.000Z","713","","10","500","200","168","350","0.001","","","","199","","","0.00998563107997179","","1.5100027002334595","","135136","","","1.8839141938209536","","0.016660760916769504","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid136_latent_14","finished","-","dhjayalath","","2023-02-28T17:41:42.000Z","139","","10","500","200","136","14","0.001","","","","199","","","0.9328213445663452","","7.180817649078369","","17744","","","7.3632489070892335","","0.9379021922111512","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid136_latent_11","finished","-","dhjayalath","","2023-02-28T17:39:18.000Z","141","","10","500","200","136","11","0.001","","","","199","","","1.7759410654067993","","7.8700874889373775","","16925","","","8.435076136398315","","1.7759410654067993","",""
"AE-kingma-higher-latent-inp50-ds5000-hid104_latent_3000","finished","-","ygideoni","","2023-02-28T17:38:33.000Z","506","","10","500","200","104","3000","0.001","","","","199","","","0.0072636017069220545","","1.9066518287658691","","637658","","","2.345414783477783","","0.01145825935602188","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid136_latent_8","finished","-","dhjayalath","","2023-02-28T17:36:56.000Z","140","","10","500","200","136","8","0.001","","","","199","","","3.0577943908691405","","8.605065826416016","","16106","","","9.344790341949462","","3.0623639610290527","",""
"AE-kingma-high-both-inp50-ds5000-hid176_latent_7500","finished","-","dhjayalath","","2023-02-28T17:36:26.000Z","1374","","10","500","200","176","7500","0.001","","","","199","","","0.0113100998878479","","1.793388387966156","","2665502","","","1.9498649203300475","","0.015795610681176186","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid168_latent_200","finished","-","ygideoni","","2023-02-28T17:35:30.000Z","509","","10","500","200","168","200","0.001","","","","199","","","0.010627138862758874","","1.4564302350997924","","84586","","","1.8731749492645264","","0.01564013406559825","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid136_latent_5","finished","-","dhjayalath","","2023-02-28T17:34:35.000Z","139","","10","500","200","136","5","0.001","","","","199","","","4.842611989593506","","9.206566552352903","","15287","","","10.085919707489014","","4.8475891151428225","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_60","finished","-","dhjayalath","","2023-02-28T17:32:13.000Z","139","","10","500","200","128","60","0.001","","","","199","","","0.00883696932196617","","2.2570209025382995","","28526","","","2.4339623624801634","","0.00883696932196617","",""
"AE-kingma-higher-latent-inp50-ds5000-hid104_latent_2000","finished","-","ygideoni","","2023-02-28T17:31:08.000Z","443","","10","500","200","104","2000","0.001","","","","199","","","0.00963345076367259","","2.026165371131897","","428658","","","2.466929890346527","","0.014416765224933624","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_250","finished","-","dhjayalath","","2023-02-28T17:29:51.000Z","139","","10","500","200","128","250","0.001","","","","199","","","0.009812130599468947","","1.7996075207710267","","77356","","","2.1374863498687744","","0.01306681237667799","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid168_latent_100","finished","-","ygideoni","","2023-02-28T17:29:13.000Z","375","","10","500","200","168","100","0.001","","","","199","","","0.010217219629138708","","1.5309690642356872","","50886","","","1.9709291995048523","","0.016887981272488833","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_150","finished","-","dhjayalath","","2023-02-28T17:27:30.000Z","139","","10","500","200","128","150","0.001","","","","199","","","0.01001878063082695","","1.861707434463501","","51656","","","2.2727222701072693","","0.010431040387973187","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_2","finished","-","dhjayalath","","2023-02-28T17:25:08.000Z","139","","10","500","200","128","2","0.001","","","","199","","","6.980669640350341","","10.142955913543702","","13620","","","10.743839136505128","","6.983710486602783","",""
"AE-kingma-higher-latent-inp50-ds5000-hid104_latent_1500","finished","-","ygideoni","","2023-02-28T17:23:43.000Z","442","","10","500","200","104","1500","0.001","","","","199","","","0.008140508984774352","","1.9553995339393615","","324158","","","2.272635066318512","","0.012353854862600565","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid168_latent_75","finished","-","ygideoni","","2023-02-28T17:23:35.000Z","336","","10","500","200","168","75","0.001","","","","199","","","0.007340169690549373","","1.554335828590393","","42461","","","1.9214114954948425","","0.018157118080183863","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_5000","finished","-","dhjayalath","","2023-02-28T17:22:38.000Z","147","","10","500","200","128","5000","0.001","","","","199","","","0.010644698767364026","","2.1607616495132445","","1298106","","","2.4822465475082396","","0.011646539936214685","",""
"AE-kingma-high-both-inp50-ds5000-hid176_latent_5000","finished","-","dhjayalath","","2023-02-28T17:20:42.000Z","942","","10","500","200","176","5000","0.001","","","","199","","","0.01026934008821845","","1.8363255826950071","","1783002","","","2.1077220889091492","","0.01233689469397068","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid168_latent_50","finished","-","ygideoni","","2023-02-28T17:20:40.000Z","173","","10","500","200","168","50","0.001","","","","199","","","0.009091298254579303","","1.8406574808120728","","34036","","","1.963265361213684","","0.020765624345839024","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_3000","finished","-","dhjayalath","","2023-02-28T17:20:09.000Z","147","","10","500","200","128","3000","0.001","","","","199","","","0.01106623322442174","","2.1155926177978515","","784106","","","2.343108015155792","","0.01106623322442174","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid168_latent_40","finished","-","ygideoni","","2023-02-28T17:17:43.000Z","175","","10","500","200","168","40","0.001","","","","199","","","0.030680106434226036","","3.062165796661377","","30666","","","3.349384273338318","","0.03498701449036598","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_2000","finished","-","dhjayalath","","2023-02-28T17:17:39.000Z","148","","10","500","200","128","2000","0.001","","","","199","","","0.008599036121368408","","2.067207202911377","","527106","","","2.3303372807502747","","0.012062999879568817","",""
"AE-kingma-higher-latent-inp50-ds5000-hid104_latent_900","finished","-","ygideoni","","2023-02-28T17:16:20.000Z","441","","10","500","200","104","900","0.001","","","","199","","","0.010491270434111357","","1.8977477980613708","","198758","","","2.258095773124695","","0.012669237680733204","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_1500","finished","-","dhjayalath","","2023-02-28T17:15:16.000Z","141","","10","500","200","128","1500","0.001","","","","199","","","0.008414889508485793","","1.970526127243042","","398606","","","2.4078742337226866","","0.014764036770164966","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid168_latent_30","finished","-","ygideoni","","2023-02-28T17:15:06.000Z","155","","10","500","200","168","30","0.001","","","","199","","","0.05310165289640427","","4.301330351829529","","27296","","","4.3504320297241215","","0.05843624798059464","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_1000","finished","-","dhjayalath","","2023-02-28T17:12:55.000Z","139","","10","500","200","128","1000","0.001","","","","199","","","0.00874983193203807","","1.8752494833946227","","270106","","","2.2106829327583313","","0.014932413244992495","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid168_latent_25","finished","-","ygideoni","","2023-02-28T17:12:20.000Z","164","","10","500","200","168","25","0.001","","","","199","","","0.06314010879397393","","4.9838292655944825","","25611","","","5.0620232143402095","","0.06791632759571076","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_900","finished","-","dhjayalath","","2023-02-28T17:10:33.000Z","139","","10","500","200","128","900","0.001","","","","199","","","0.009768493829667569","","1.8606965129852295","","244406","","","2.33595980834961","","0.010752562861144545","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid168_latent_22","finished","-","ygideoni","","2023-02-28T17:09:42.000Z","156","","10","500","200","168","22","0.001","","","","199","","","0.07098122565746308","","5.646565542602539","","24600","","","5.678861247253418","","0.07261611542701721","",""
"AE-kingma-higher-latent-inp50-ds5000-hid104_latent_600","finished","-","ygideoni","","2023-02-28T17:08:57.000Z","440","","10","500","200","104","600","0.001","","","","199","","","0.01027887882143259","","1.7120106393814087","","136058","","","2.0448988076210024","","0.01027887882143259","",""
"AE-kingma-high-both-inp50-ds5000-hid176_latent_4000","finished","-","dhjayalath","","2023-02-28T17:08:27.000Z","733","","10","500","200","176","4000","0.001","","","","199","","","0.00982939061820507","","1.7772988218307495","","1430002","","","2.1058344071388246","","0.015109956440329551","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_750","finished","-","dhjayalath","","2023-02-28T17:08:12.000Z","139","","10","500","200","128","750","0.001","","","","199","","","0.006899399368837476","","1.7763954941749571","","205856","","","2.2296976599693297","","0.012142376994341612","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid168_latent_21","finished","-","ygideoni","","2023-02-28T17:06:54.000Z","166","","10","500","200","168","21","0.001","","","","199","","","0.1514524500489235","","6.114486874771118","","24263","","","6.1231769161224365","","0.1565044000983238","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_600","finished","-","dhjayalath","","2023-02-28T17:05:50.000Z","140","","10","500","200","128","600","0.001","","","","199","","","0.010118265134841204","","1.8131728987693787","","167306","","","2.2689724349021914","","0.015431993439048528","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_500","finished","-","dhjayalath","","2023-02-28T17:03:29.000Z","139","","10","500","200","128","500","0.001","","","","199","","","0.010771380744874475","","1.8069357836723328","","141606","","","2.2122436985969545","","0.014466408713907005","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid168_latent_20","finished","-","ygideoni","","2023-02-28T17:02:30.000Z","262","","10","500","200","168","20","0.001","","","","199","","","0.2424769586801529","","6.329436026382446","","23926","","","6.360053168487549","","0.24624025990962983","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_350","finished","-","dhjayalath","","2023-02-28T17:01:07.000Z","140","","10","500","200","128","350","0.001","","","","199","","","0.007917947452142835","","1.815084439563751","","103056","","","2.119240311717987","","0.012436133397370578","",""
"AE-kingma-higher-latent-inp50-ds5000-hid96_latent_5000","finished","-","ygideoni","","2023-02-28T16:59:54.000Z","540","","10","500","200","96","5000","0.001","","","","199","","","0.00983145190998912","","1.8587044280052183","","974842","","","2.1515350855827333","","0.015632143338024616","",""
"AE-kingma-high-both-inp50-ds5000-hid176_latent_3000","finished","-","dhjayalath","","2023-02-28T16:59:43.000Z","522","","10","500","200","176","3000","0.001","","","","199","","","0.010973535979539156","","1.8616675994873049","","1077002","","","2.221747257041931","","0.014733061400055885","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid168_latent_19","finished","-","ygideoni","","2023-02-28T16:59:27.000Z","181","","10","500","200","168","19","0.001","","","","199","","","0.15350966588258744","","6.116354851150513","","23589","","","6.135613998413086","","0.15509238582849502","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_200","finished","-","dhjayalath","","2023-02-28T16:58:46.000Z","139","","10","500","200","128","200","0.001","","","","199","","","0.0097673290386796","","1.861536535835266","","64506","","","2.2343066180229187","","0.015505747447907925","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid168_latent_18","finished","-","ygideoni","","2023-02-28T16:56:57.000Z","148","","10","500","200","168","18","0.001","","","","199","","","0.36676727390289304","","6.547735675048828","","23252","","","6.595712031936645","","0.3677762680530548","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_100","finished","-","dhjayalath","","2023-02-28T16:56:24.000Z","139","","10","500","200","128","100","0.001","","","","199","","","0.007982293866947293","","1.8898230883598328","","38806","","","2.190417094707489","","0.014548782990127802","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid168_latent_17","finished","-","ygideoni","","2023-02-28T16:54:13.000Z","162","","10","500","200","168","17","0.001","","","","199","","","0.3626913940906525","","6.53749435005188","","22915","","","6.56537635421753","","0.3626913940906525","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_75","finished","-","dhjayalath","","2023-02-28T16:54:05.000Z","137","","10","500","200","128","75","0.001","","","","199","","","0.0056603553563356395","","1.9187448123931885","","32381","","","2.333282114982605","","0.012097795796394348","",""
"AE-kingma-higher-latent-inp50-ds5000-hid96_latent_3000","finished","-","ygideoni","","2023-02-28T16:52:06.000Z","466","","10","500","200","96","3000","0.001","","","","199","","","0.008606964635103942","","1.947846319293976","","588842","","","2.190559460926056","","0.010177184927463532","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_50","finished","-","dhjayalath","","2023-02-28T16:51:43.000Z","139","","10","500","200","128","50","0.001","","","","199","","","0.007903891214728355","","2.318011645317078","","25956","","","2.4300182682037352","","0.014478698590397836","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid168_latent_14","finished","-","ygideoni","","2023-02-28T16:51:36.000Z","154","","10","500","200","168","14","0.001","","","","199","","","0.9122071067810058","","7.1755641639709475","","21904","","","7.322868634414672","","0.9129556463241576","",""
"AE-kingma-high-both-inp50-ds5000-hid176_latent_2500","finished","-","dhjayalath","","2023-02-28T16:51:14.000Z","507","","10","500","200","176","2500","0.001","","","","199","","","0.00986259488761425","","1.6753858547210694","","900502","","","2.2475027854919434","","0.015820214812457562","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_40","finished","-","dhjayalath","","2023-02-28T16:49:22.000Z","139","","10","500","200","128","40","0.001","","","","199","","","0.0300093115657568","","3.8210584531784058","","23386","","","3.957738192176819","","0.034793996912240985","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid168_latent_11","finished","-","ygideoni","","2023-02-28T16:48:49.000Z","165","","10","500","200","168","11","0.001","","","","199","","","1.7493709981918335","","7.7908607154846194","","20893","","","8.541668556594848","","1.75889666595459","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_30","finished","-","dhjayalath","","2023-02-28T16:47:01.000Z","138","","10","500","200","128","30","0.001","","","","199","","","0.0552985140144825","","5.592934777832031","","20816","","","5.643319436264038","","0.05971596950888634","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid168_latent_8","finished","-","ygideoni","","2023-02-28T16:46:03.000Z","164","","10","500","200","168","8","0.001","","","","199","","","2.8530989517211913","","8.369017890548706","","19882","","","9.151153972625732","","2.854785601043701","",""
"AE-kingma-high-both-inp50-ds5000-hid176_latent_2000","finished","-","dhjayalath","","2023-02-28T16:44:51.000Z","381","","10","500","200","176","2000","0.001","","","","199","","","0.009960625817626715","","1.70662354593277","","724002","","","1.8944720299720763","","0.013193840876221656","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_25","finished","-","dhjayalath","","2023-02-28T16:44:40.000Z","138","","10","500","200","128","25","0.001","","","","199","","","0.06729263994693756","","6.277291134262085","","19531","","","6.30708607673645","","0.07294206868410111","",""
"AE-kingma-higher-latent-inp50-ds5000-hid96_latent_2000","finished","-","ygideoni","","2023-02-28T16:44:38.000Z","445","","10","500","200","96","2000","0.001","","","","199","","","0.01001013256981969","","1.748223393440247","","395842","","","2.0013794565200804","","0.012866077165305616","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid168_latent_5","finished","-","ygideoni","","2023-02-28T16:43:42.000Z","139","","10","500","200","168","5","0.001","","","","199","","","4.40337837715149","","9.029510164642334","","18871","","","9.802921831512451","","4.4121729782104495","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_22","finished","-","dhjayalath","","2023-02-28T16:42:18.000Z","139","","10","500","200","128","22","0.001","","","","199","","","0.06948333531618119","","6.398773134613037","","18760","","","6.402751555633545","","0.07330769720077515","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid160_latent_60","finished","-","ygideoni","","2023-02-28T16:40:26.000Z","194","","10","500","200","160","60","0.001","","","","199","","","0.007173644052073359","","1.658211989784241","","35630","","","2.005440629196167","","0.018601036757975815","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_21","finished","-","dhjayalath","","2023-02-28T16:39:57.000Z","139","","10","500","200","128","21","0.001","","","","199","","","0.0723963385939598","","6.551335601425171","","18503","","","6.568662808990479","","0.07265984961986542","",""
"AE-kingma-high-both-inp50-ds5000-hid176_latent_1500","finished","-","dhjayalath","","2023-02-28T16:38:17.000Z","392","","10","500","200","176","1500","0.001","","","","199","","","0.0115300008662045","","1.769765001487732","","547502","","","2.0709427344322204","","0.01711061925590038","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_20","finished","-","dhjayalath","","2023-02-28T16:37:35.000Z","139","","10","500","200","128","20","0.001","","","","199","","","0.15922417684793472","","6.766567165756226","","18246","","","6.78108796005249","","0.16148481711149215","",""
"AE-kingma-higher-latent-inp50-ds5000-hid96_latent_1500","finished","-","ygideoni","","2023-02-28T16:37:13.000Z","443","","10","500","200","96","1500","0.001","","","","199","","","0.01000099709033966","","1.7212364610671995","","299342","","","2.0585179916381837","","0.012969124814122915","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_19","finished","-","dhjayalath","","2023-02-28T16:35:14.000Z","139","","10","500","200","128","19","0.001","","","","199","","","0.15879938249588013","","6.767231053161621","","17989","","","6.770732900619507","","0.16090204844474792","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_18","finished","-","dhjayalath","","2023-02-28T16:32:52.000Z","140","","10","500","200","128","18","0.001","","","","199","","","0.4098911018848419","","7.1712683464050295","","17732","","","7.232415008926392","","0.4109496121406555","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid160_latent_250","finished","-","ygideoni","","2023-02-28T16:32:46.000Z","457","","10","500","200","160","250","0.001","","","","199","","","0.00988737780675292","","1.6412635785102845","","96620","","","1.8361038798332217","","0.01338204408288002","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_17","finished","-","dhjayalath","","2023-02-28T16:30:32.000Z","138","","10","500","200","128","17","0.001","","","","199","","","0.408959194278717","","7.169534985733033","","17475","","","7.209834076309204","","0.4124017423152923","",""
"AE-kingma-higher-latent-inp50-ds5000-hid96_latent_900","finished","-","ygideoni","","2023-02-28T16:29:47.000Z","444","","10","500","200","96","900","0.001","","","","199","","","0.007860658661648631","","1.832558731842041","","183542","","","2.149516139316559","","0.01313175082206726","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_14","finished","-","dhjayalath","","2023-02-28T16:28:10.000Z","139","","10","500","200","128","14","0.001","","","","199","","","1.2435880562782289","","8.120595009994506","","16704","","","8.33264055404663","","1.244557030677795","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid160_latent_150","finished","-","ygideoni","","2023-02-28T16:27:17.000Z","326","","10","500","200","160","150","0.001","","","","199","","","0.010603512781113386","","1.607548264026642","","64520","","","2.0070585443496705","","0.012105799281597137","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_11","finished","-","dhjayalath","","2023-02-28T16:25:48.000Z","140","","10","500","200","128","11","0.001","","","","199","","","1.839122945022583","","8.486902109146119","","15933","","","8.900800120162964","","1.839122945022583","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid160_latent_2","finished","-","ygideoni","","2023-02-28T16:23:53.000Z","202","","10","500","200","160","2","0.001","","","","199","","","7.013180751037598","","10.5192877784729","","17012","","","11.40746901702881","","7.101949528503418","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_8","finished","-","dhjayalath","","2023-02-28T16:23:27.000Z","139","","10","500","200","128","8","0.001","","","","199","","","2.9187501998901366","","8.950506161117554","","15162","","","9.634277144622803","","2.9187803775787353","",""
"AE-kingma-higher-latent-inp50-ds5000-hid96_latent_600","finished","-","ygideoni","","2023-02-28T16:22:17.000Z","445","","10","500","200","96","600","0.001","","","","199","","","0.008760907948762178","","1.808326413822174","","125642","","","1.9053127861976624","","0.008760907948762178","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid128_latent_5","finished","-","dhjayalath","","2023-02-28T16:21:06.000Z","139","","10","500","200","128","5","0.001","","","","199","","","4.616681156158447","","9.492235814666747","","14391","","","10.699406635284424","","4.62633701248169","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_60","finished","-","dhjayalath","","2023-02-28T16:18:43.000Z","140","","10","500","200","16","60","0.001","","","","199","","","1.9334773706436157","","7.714385800170899","","3662","","","7.726026957321167","","1.9334773706436157","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_250","finished","-","dhjayalath","","2023-02-28T16:16:20.000Z","140","","10","500","200","16","250","0.001","","","","199","","","2.4214537302017214","","7.841251675415039","","9932","","","7.848972750854492","","2.4214537302017214","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_150","finished","-","dhjayalath","","2023-02-28T16:13:59.000Z","139","","10","500","200","16","150","0.001","","","","199","","","1.211909914302826","","7.263408280563355","","6632","","","7.270267238998413","","1.2192958486557006","",""
"AE-kingma-higher-latent-inp50-ds5000-hid88_latent_5000","finished","-","ygideoni","","2023-02-28T16:13:30.000Z","525","","10","500","200","88","5000","0.001","","","","199","","","0.013998203301429748","","2.2368376035690307","","894026","","","2.331463329601288","","0.013998203301429748","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_2","finished","-","dhjayalath","","2023-02-28T16:11:35.000Z","141","","10","500","200","16","2","0.001","","","","199","","","7.928161629486084","","9.859062702560426","","1748","","","10.175241117095949","","7.938853556060791","",""
"AE-kingma-high-both-inp50-ds5000-hid168_latent_10000","finished","-","dhjayalath","","2023-02-28T16:11:31.000Z","1603","","10","500","200","168","10000","0.001","","","","199","","","0.00860347696840763","","1.7993565987586977","","3387186","","","2.0120119210243224","","0.012379452895373106","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_5000","finished","-","dhjayalath","","2023-02-28T16:09:10.000Z","143","","10","500","200","16","5000","0.001","","","","199","","","2.3851785285949707","","7.796494842147827","","166682","","","7.8167872081756595","","2.3907498861312866","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_3000","finished","-","dhjayalath","","2023-02-28T16:06:47.000Z","140","","10","500","200","16","3000","0.001","","","","199","","","2.823731768798828","","7.964776531600952","","100682","","","8.018227938842774","","2.8263666912078858","",""
"AE-kingma-higher-latent-inp50-ds5000-hid88_latent_3000","finished","-","ygideoni","","2023-02-28T16:05:47.000Z","460","","10","500","200","88","3000","0.001","","","","199","","","0.009491149532794951","","2.071848888874054","","540026","","","2.1827673648834227","","0.018489401550590992","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_2000","finished","-","dhjayalath","","2023-02-28T16:04:24.000Z","140","","10","500","200","16","2000","0.001","","","","199","","","2.812919259262085","","7.989651357650756","","67682","","","8.031349937438964","","2.812919259262085","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_1500","finished","-","dhjayalath","","2023-02-28T16:02:01.000Z","140","","10","500","200","16","1500","0.001","","","","199","","","2.833254264831543","","7.956499467086792","","51182","","","7.968955712890625","","2.8347707107543947","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_1000","finished","-","dhjayalath","","2023-02-28T15:59:35.000Z","143","","10","500","200","16","1000","0.001","","","","199","","","2.8218612327575685","","7.960114474868774","","34682","","","7.984390640258789","","2.8218612327575685","",""
"AE-kingma-higher-latent-inp50-ds5000-hid88_latent_2000","finished","-","ygideoni","","2023-02-28T15:58:26.000Z","438","","10","500","200","88","2000","0.001","","","","199","","","0.012058976165950298","","2.244495803737641","","363026","","","2.5367061337471006","","0.01874315252006054","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_900","finished","-","dhjayalath","","2023-02-28T15:57:12.000Z","141","","10","500","200","16","900","0.001","","","","199","","","1.9866004529953003","","7.737495346450806","","31382","","","7.767310613632202","","1.9875762197494504","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_750","finished","-","dhjayalath","","2023-02-28T15:54:49.000Z","141","","10","500","200","16","750","0.001","","","","199","","","2.382770929145813","","7.810726343154907","","26432","","","7.845583444213867","","2.3851274791717527","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_600","finished","-","dhjayalath","","2023-02-28T15:52:26.000Z","141","","10","500","200","16","600","0.001","","","","199","","","2.821214855194092","","7.993932512283325","","21482","","","8.018943074417114","","2.8230532054901123","",""
"AE-kingma-higher-latent-inp50-ds5000-hid88_latent_1500","finished","-","ygideoni","","2023-02-28T15:51:05.000Z","438","","10","500","200","88","1500","0.001","","","","199","","","0.011330746344476936","","2.039662808036804","","274526","","","2.104673377895355","","0.0162640191398561","",""
"AE-kingma-high-both-inp50-ds5000-hid168_latent_7500","finished","-","dhjayalath","","2023-02-28T15:50:51.000Z","1237","","10","500","200","168","7500","0.001","","","","199","","","0.007310528617352248","","1.619354022693634","","2544686","","","1.7730444330215454","","0.0132939010694623","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_500","finished","-","dhjayalath","","2023-02-28T15:50:05.000Z","139","","10","500","200","16","500","0.001","","","","199","","","3.796685782623291","","8.368681270217895","","18182","","","8.420885224151611","","3.796685782623291","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_350","finished","-","dhjayalath","","2023-02-28T15:47:42.000Z","140","","10","500","200","16","350","0.001","","","","199","","","2.40161875114441","","7.8535584400177","","13232","","","7.861879874420166","","2.40387303276062","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_200","finished","-","dhjayalath","","2023-02-28T15:45:19.000Z","140","","10","500","200","16","200","0.001","","","","199","","","1.547139946746826","","7.538854949951172","","8282","","","7.545047876739502","","1.5537594289779664","",""
"AE-kingma-higher-latent-inp50-ds5000-hid88_latent_900","finished","-","ygideoni","","2023-02-28T15:43:42.000Z","440","","10","500","200","88","900","0.001","","","","199","","","0.011067350482195615","","1.8901642706871031","","168326","","","1.938420592212677","","0.012415617986023426","",""
